Other_Seal_ID,Well_Report_ID,Other_Seal_Type,From,To,At
32886,12044742,Drive Shoe,null,null,40
32887,12044744,Drive Shoe,null,null,113.8
32888,12044744,Shale Trap,null,null,113.2
32889,12044745,Drive Shoe,null,null,123
32890,12044745,Shale Trap,null,null,122.6
32891,12044746,Drive Shoe,null,null,155.4
32892,12044746,Shale Trap,null,null,154.1
32893,12044747,Drive Shoe,null,null,125
32894,12044747,Shale Trap,null,null,124.6
32895,12044748,Drive Shoe,null,null,110
32896,12044748,Shale Trap,null,null,109.6
32897,12044515,K-Packer,null,null,132
32898,12044515,Driven,null,null,126
32899,12044750,Drive Shoe,null,null,97
32900,12044751,Drive Shoe,null,null,37
32901,12044752,Shale Trap,null,null,105
32902,12044752,Drive Shoe,null,null,38
32903,12044753,Drive Shoe,null,null,98
32904,12044754,Drive Shoe,null,null,58
32905,12044755,Drive Shoe,null,null,51
32906,12044755,Driven,null,null,50
32907,12044756,Drive Shoe,null,null,39
32908,12044756,Driven,null,null,39
32909,12044765,Driven,null,null,50
32910,12044765,Shale Trap,null,null,50
32911,12044767,Drive Shoe,null,null,79
32912,12044768,Driven,null,null,80
32913,12044768,Shale Trap,null,null,80
32914,12044770,Shale Trap,null,null,65
32915,12044770,Drive Shoe,null,null,58
32916,12044771,Drive Shoe,null,null,38
32917,12044773,Shale Trap,null,null,180
32918,12044773,Drive Shoe,null,null,38
32919,12044772,Driven,null,null,80
32920,12044772,Shale Trap,null,null,80
32921,12044774,Drive Shoe,null,null,58
32922,12044775,Drive Shoe,null,null,78
32923,12044776,Shale Trap,null,null,140
32924,12044776,Drive Shoe,null,null,58
32925,12044777,Driven,null,null,80
32926,12044777,Shale Trap,null,null,80
32927,12044778,Driven,null,null,60
32928,12044778,Shale Trap,null,null,60
32929,12044779,Shale Trap,null,null,50
32930,12044779,Shale Trap,null,null,15
32933,12044782,Drive Shoe,null,null,54
32934,12044783,Driven,null,null,106
32935,12044783,Shale Trap,null,null,106
32936,12044784,Driven,null,null,100
32937,12044784,Shale Trap,null,null,100
32938,12044785,Driven,null,null,180
32939,12044785,Shale Trap,null,null,180
32940,12044786,Driven,null,null,80
32941,12044786,Shale Trap,null,null,80
32942,12044788,Driven,null,null,80
32943,12044788,Shale Trap,null,null,80
32944,12044787,Drive Shoe,null,null,253
32945,12044787,Shale Trap,null,null,252
32946,12044791,Drive Shoe,null,null,327
32947,12044794,Driven,null,null,100
32948,12044794,Shale Trap,null,null,100
32949,12044796,Driven,null,null,60
32950,12044796,Shale Trap,null,null,60
32951,12044797,Driven,null,null,50
32952,12044797,Shale Trap,null,null,50
32953,12044798,Driven,null,null,50
32954,12044798,Shale Trap,null,null,50
32955,12044741,Driven,null,null,245
32956,12044799,Driven,null,null,80
32957,12044799,Shale Trap,null,null,80
32958,12044800,Driven,null,null,50
32959,12044800,Shale Trap,null,null,50
32960,12044801,Shale Trap,null,null,139
32961,12044802,Driven,null,null,75
32962,12044802,Shale Trap,null,null,75
32963,12044804,Driven,null,null,80
32964,12044804,Shale Trap,null,null,80
32965,12044805,Driven,null,null,80
32966,12044805,Shale Trap,null,null,80
32967,12044806,Driven,null,null,120
32968,12044806,Shale Trap,null,null,120
32969,12044803,Shale Trap,null,null,132
32970,12044809,Drive Shoe,null,null,170
32971,12044809,Driven,null,null,170
32972,12044814,Shale Trap,null,null,147
32973,12044815,Shale Trap,null,null,157
32974,12044816,Shale Trap,null,null,260
32975,12044823,Drive Shoe,null,null,72
32976,12044823,Driven,null,null,72
32977,12044821,Driven,null,null,35
32978,12044826,Shale Trap,null,null,68
32979,12044828,Drive Shoe,null,null,70
32980,12044829,Drive Shoe,null,null,100.37
32981,12044830,Drive Shoe,null,null,114.7
32982,12044831,Drive Shoe,null,null,35
32983,12044832,Drive Shoe,null,null,47
32984,12044833,K-Packer,null,null,133
32985,12044833,Driven,null,null,87
32986,12044833,Drive Shoe,null,null,87
32987,12044834,Drive Shoe,null,null,101
32988,12044835,Shale Trap,null,null,142
32989,12044789,Shale Trap,null,null,160
32990,12044789,Shale Trap,null,null,159
32991,12044789,Driven,null,null,80
32992,12044789,Formation Packer,null,null,70
32993,12044838,Drive Shoe,null,null,140
32994,12044837,Shale Trap,null,null,130
32995,12044839,Drive Shoe,null,null,63
32996,12044842,Drive Shoe,null,null,140
32997,12044844,Shale Trap,null,null,77
32998,12044851,Formation Packer,null,null,270
32999,12044851,Shale Trap,null,null,98
33000,12044851,Formation Packer,null,null,92
33001,12044854,Formation Packer,null,null,275
33002,12044854,Formation Packer,null,null,195
33003,12044854,Shale Trap,null,null,118
33004,12044854,Formation Packer,null,null,80
33005,12044855,Drive Shoe,null,null,36
33006,12044855,Driven,null,null,35
33007,12044857,K-Packer,null,null,186
