WELL_ID,GOA_WELL_ID,WELL_GIC_ID,WELL_GIC_ID_TEXT,LATTITUDE,LONGITUDE,LSD,SECTION,QTR,TOWNSHIP,RANGE,MERIDIAN,YEAR_WELL_DRILLED,YEAR_WELL_DRILLED_TEXT,WELL_LOCATION,LEGAL_LAND_LOCATION,ELEVATION,ELEVATION_UNITS,CREATE_TIMESTAMP,CREATE_USERID
14254,null,null,null,51.236662,-112.90926,null,20,NW,26,21,4,null,null,null,NW-20-26-21-4,886,metres,2013-12-03T01:00:48.870Z,BWWT_ETL_Process
14255,null,null,null,50.924976,-112.689356,null,2,SE,23,20,4,null,null,"20 m southeast of house, in pumphouse",SE-2-23-20-4,825,metres,2013-12-03T01:00:54.787Z,BWWT_ETL_Process
14256,null,134494,null,50.924976,-112.689997,null,2,SE,23,20,4,1917,null,In basement of house,SE-2-23-20-4,832,metres,2013-12-03T01:01:03.117Z,BWWT_ETL_Process
14257,null,null,null,50.924694,-112.690228,null,2,SE,23,20,4,null,null,"15 meters southwest of house, in pumphouse",SE-2-23-20-4,833,metres,2013-12-03T01:01:08.247Z,BWWT_ETL_Process
14258,null,295571,null,51.145604,-113.005484,null,21,SE,25,22,4,2000,null,136 north of house,SE-21-25-22-4,936,metres,2013-12-03T01:01:15.813Z,BWWT_ETL_Process
14259,null,null,null,50.999451,-112.934509,null,31,SW,23,21,4,null,null,null,SW-31-23-21-4,854,metres,2013-12-03T01:01:23.227Z,BWWT_ETL_Process
14260,null,null,null,50.907941,-112.84277,null,34,SW,22,21,4,null,null,20 meters northeast of old house,SW-34-22-21-4,952,metres,2013-12-03T01:01:31.650Z,BWWT_ETL_Process
14261,null,297850,null,51.108998,-113.017642,null,4,NW,25,22,4,2001,null,60 meters southeast of house,NW-4-25-22-4,904,metres,2013-12-12T01:00:14.740Z,BWWT_ETL_Process
14262,null,112491,null,51.108286,-113.018268,null,4,NW,25,22,4,1985,null,2 meters south of shed in corrals,NW-4-25-22-4,903,metres,2013-12-12T01:00:28.080Z,BWWT_ETL_Process
14263,null,null,null,51.040283,-112.91146,null,17,SW,24,21,4,null,null,"30 meters south of house, under wishing well",SW-17-24-21-4,898,metres,2013-12-12T01:00:33.437Z,BWWT_ETL_Process
14264,null,null,null,50.970599,-112.957752,null,24,SW,23,22,4,null,null,In offset pit on east side of house,SW-24-23-22-4,890,metres,2013-12-13T01:00:12.780Z,BWWT_ETL_Process
14265,null,null,null,50.96994,-112.957896,null,24,SW,23,22,4,2013,null,6 meters south of quonset,SW-24-23-22-4,871,metres,2013-12-13T01:00:24.953Z,BWWT_ETL_Process
14266,null,null,null,50.950548,-112.943469,null,12,NE,23,22,4,2001,null,"25 meters north of house, on northside of driveway",NE-12-23-22-4,900,metres,2013-12-24T01:00:20.593Z,BWWT_ETL_Process
14267,null,null,null,50.972243,-113.07655,null,24,SE,23,23,4,null,null,1 meter north of pumphouse,SE-24-23-23-4,918,metres,2013-12-24T01:00:33.233Z,BWWT_ETL_Process
14268,null,141009,null,51.387621,-113.123935,null,14,SE,28,23,4,1974,null,3 meters north of old red barn,SE-14-028-23-4,907,metres,2013-12-24T01:00:41.337Z,BWWT_ETL_Process
14269,null,null,null,51.01904,-112.982706,null,3,NE,24,22,4,null,null,In white pumphouse north of corrals,NE-3-24-22-4,893,metres,2013-12-25T01:00:27.873Z,BWWT_ETL_Process
14270,null,null,null,51.056395,-112.934684,null,19,SW,24,21,4,1966,null,13 meters south of house,SW-19-24-21-4,899,metres,2013-12-25T01:00:41.190Z,BWWT_ETL_Process
14271,null,286281,null,51.022018,-112.98108,null,2,NW,24,22,4,1996,null,8 meters northwest of house,NW-2-24-22-4,897,metres,2014-01-03T01:00:15.543Z,BWWT_ETL_Process
14272,null,1476658,null,51.017183,-113.136019,null,3,NW,24,23,4,2013,null,null,NW-3-24-23-4,929,metres,2014-01-03T01:00:38.897Z,BWWT_ETL_Process
14273,null,null,null,51.029135,-113.192334,null,7,SE,24,23,4,null,null,8 meters southeast of house,SE-7-24-23-4,null,metres,2014-01-03T01:00:45.423Z,BWWT_ETL_Process
14274,null,1475130,null,51.024313,-113.147398,null,9,SE,24,23,4,2004,null,2 meters north of main building,SE-9-24-23-4,913,metres,2014-01-03T01:00:52.137Z,BWWT_ETL_Process
14275,null,null,null,51.043677,-113.040995,null,17,SW,24,22,4,null,null,100 meters south of riding arena along fenceline,SW-17-24-22-4,904,metres,2014-01-04T01:00:11.860Z,BWWT_ETL_Process
14276,null,null,null,51.044794,-113.042457,null,17,SW,24,22,4,1985,null,1 meter east of parking pad,SW-17-24-22-4,900,metres,2014-01-04T01:00:19.713Z,BWWT_ETL_Process
14277,null,1476072,null,51.045839,-113.038223,null,17,NE,24,22,4,2008,null,"West of house, behind white pumphouse",NE-17-24-22-4,909.52,metres,2014-01-25T01:00:12.043Z,BWWT_ETL_Process
14278,null,122348,null,51.023403,-112.979456,null,11,SW,24,22,4,1967,null,"SE of quonset, in pit",SW-11-24-22-4,null,metres,2014-01-25T01:00:25.233Z,BWWT_ETL_Process
14279,null,291768,null,52.27563,-112.76426,4,23,null,38,20,4,1999,null,null,04-23-038-20-4,828.2,metres,2014-01-28T01:00:24.623Z,BWWT_ETL_Process
14280,null,null,null,52.275531,-112.766481,4,23,null,38,20,4,null,null,null,04-23-038-20-4,827.8,metres,2014-01-29T01:00:32.313Z,BWWT_ETL_Process
14281,null,165354,null,51.062454,-112.960784,null,23,NE,24,22,4,1983,null,"120 meters south of barn, in corrals",NE-23-24-22-4,875,metres,2014-02-04T01:00:16.230Z,BWWT_ETL_Process
14282,null,122369,null,51.063089,-112.961481,null,23,NE,24,22,4,1988,null,"100 meters west of barn, along fenceline",NE-23-24-22-4,875,metres,2014-02-04T01:00:29.523Z,BWWT_ETL_Process
14283,null,null,null,51.029952,-112.982587,null,10,SE,24,22,4,null,null,"12 meters north of house, in garage",SE-10-24-22-4,875,metres,2014-02-04T01:00:36.960Z,BWWT_ETL_Process
14284,null,243000,null,51.023601,-113.004277,null,10,SW,24,22,4,1994,null,16 meters west of house,SW-10-24-22-4,904,metres,2014-02-04T01:00:43.690Z,BWWT_ETL_Process
14285,null,null,null,52.898753,-113.073673,null,24,NW,45,22,4,null,null,Located approximately 10 m southeast of east shop.,NW-24-45-22-4,761,metres,2014-02-11T01:00:20.853Z,BWWT_ETL_Process
14286,null,null,null,51.996546,-113.365876,null,9,NE,35,24,4,null,null,Located approximately 50 m southwest of residence in pump shed.,NE-09-035-24-4,929,metres,2014-02-20T01:00:14.167Z,BWWT_ETL_Process
14287,null,null,null,52.243746,-113.716542,null,6,NW,38,26,4,2006,null,Located approximately 6 m south of the house.,NW-06-038-26-4,911,metres,2014-02-20T01:00:24.317Z,BWWT_ETL_Process
14288,null,136120,null,52.008473,-113.550994,null,17,NW,35,25,4,1978,null,Located approximately 150 m northwest of residence near grain bins.,NW-17-035-25-4,931,metres,2014-02-20T01:00:29.910Z,BWWT_ETL_Process
14289,null,null,null,51.936549,-113.546678,null,19,NW,34,25,4,1940,null,Located approximately 20 m southeast of residence.,NW-19-034-25-4,916,metres,2014-02-20T01:00:34.287Z,BWWT_ETL_Process
14290,null,null,null,51.911491,-113.556253,null,13,SE,34,26,4,1910,null,Located approximately 1 m north of main residence.,SE-13-034-26-4,942,metres,2014-02-20T01:00:38.940Z,BWWT_ETL_Process
14291,null,1405014,null,52.02705,-113.559808,null,30,SE,35,25,4,2003,null,Located approximately 50 m southeast of residence.,SE-30-035-25-4,930,metres,2014-02-20T01:00:43.683Z,BWWT_ETL_Process
14292,null,null,null,50.999389,-113.189662,null,32,SW,23,23,4,null,null,13 meters southeast of house,SW-32-23-23-4,952,metres,2014-02-20T01:00:48.943Z,BWWT_ETL_Process
14293,null,122334,null,51.02262,-113.004278,null,3,NW,24,22,4,1957,null,4 meters southeast of house,NW-3-24-22-4,906,metres,2014-02-20T01:00:56.997Z,BWWT_ETL_Process
14294,null,290104,null,51.998602,-113.534188,null,17,SE,35,25,4,1998,null,Located approximately 10 m northeast of residence.,SE-17-035-25-4,932,metres,2014-02-21T01:00:15.853Z,BWWT_ETL_Process
14295,null,41693,null,52.035896,-113.574735,null,30,NW,35,25,4,2002,null,Located approximately 7 m south of residence.,NW-30-35-25-4,914,metres,2014-02-26T01:00:12.053Z,BWWT_ETL_Process
14296,null,288564,null,52.029439,-113.576784,null,25,SE,35,26,4,1988,null,Located approximately 1 m west of tarp shed.,SE-25-035-26-4,917,metres,2014-02-26T01:00:21.403Z,BWWT_ETL_Process
14297,null,null,null,52.033475,-113.577278,null,25,SE,35,26,4,2007,null,Located approximately 10 m northwest of residence.,SE-25-035-26-4,978,metres,2014-02-26T01:00:26.457Z,BWWT_ETL_Process
14298,null,null,null,52.027245,-113.576789,null,25,SE,35,26,4,1967,null,Located at the north end of the residence in the basement.,SE-25-035-26-4,928,metres,2014-02-26T01:00:31.430Z,BWWT_ETL_Process
14299,null,null,null,52.032988,-113.580225,null,25,SE,35,26,4,1992,null,Located approximately 300 m west of residence in pasture.,SE-25-035-26-4,908,metres,2014-02-26T01:00:36.613Z,BWWT_ETL_Process
14300,null,null,null,52.23401,-113.71674,null,6,SW,38,26,4,2006,null,Located approximately 1 m southeast of the southeast corner of the house.,SW-06-038-26-4,905,metres,2014-02-26T01:00:41.567Z,BWWT_ETL_Process
14301,null,1305537,null,50.920247,-112.821977,null,34,NE,22,21,4,2013,null,"230 meters south of TWP RD 230, access through ECA 16-34",NE-34-22-21-4,933,metres,2014-02-27T01:00:10.047Z,BWWT_ETL_Process
14302,null,122371,null,51.077277,-112.979328,null,26,NW,24,22,4,1986,null,"In corral east of house, along fenceline in east alley",NW-26-24-22-4,876,metres,2014-02-27T01:00:18.357Z,BWWT_ETL_Process
14303,null,null,null,51.078993,-112.981028,null,26,NW,24,22,4,null,null,In pasture north of house,NW-26-24-22-4,null,metres,2014-02-27T01:00:23.737Z,BWWT_ETL_Process
14304,null,null,null,51.077753,-112.980447,null,26,NW,24,22,4,null,null,15 meters east of house in grey shed,NW-26-24-22-4,883,metres,2014-02-27T01:00:28.490Z,BWWT_ETL_Process
14305,null,104832,null,52.156792,-113.646321,null,3,NW,37,26,4,1966,null,Located approximately 20 m southeast of residence in pit.,NW-03-037-26-4,976,metres,2014-02-28T01:00:14.293Z,BWWT_ETL_Process
14306,null,104834,null,52.14377,-113.665718,null,4,SW,37,26,4,1962,null,Located approximately 32 m southeast of residence.,SW-04-037-26-4,965,metres,2014-02-28T01:00:27.637Z,BWWT_ETL_Process
14307,null,104833,null,52.14837,-113.66563,null,4,SW,37,26,4,1984,null,Located approximately 4 m northeast of pump house.,SW-04-037-26-4,965,metres,2014-02-28T01:00:32.700Z,BWWT_ETL_Process
14308,null,null,null,52.18517,-113.745361,null,14,NE,37,27,4,2006,null,Located approximately 35 m west house.,NE-14-037-27-4,903,metres,2014-03-01T01:00:11.457Z,BWWT_ETL_Process
14309,null,135569,null,51.891823,-113.31117,null,2,NW,34,24,4,1980,null,Located approximately 35 m south of residence.,NW-02-034-24-4,913,metres,2014-03-01T01:00:19.773Z,BWWT_ETL_Process
14310,null,null,null,52.15502,-113.64478,null,3,NW,37,26,4,2013,null,Located approximately 20 m northeast of residence.,NW-03-037-26-4,1298,metres,2014-03-01T01:00:24.850Z,BWWT_ETL_Process
14311,null,102146,null,52.183908,-113.740456,null,13,NW,37,27,4,1988,null,Located approximately 20 m west of attached garage.,NW-13-037-27-4,900,metres,2014-03-01T01:00:29.367Z,BWWT_ETL_Process
14312,null,150821,null,51.939204,-113.395798,null,19,NW,34,24,4,1990,null,Located approximately 25 m west of residence.,NW-19-034-24-4,918,metres,2014-03-01T01:00:34.297Z,BWWT_ETL_Process
14313,null,null,null,52.144902,-113.672191,null,5,SE,37,26,4,2006,null,Located approximately 10 m west of house.,SE-05-037-26-4,969,metres,2014-03-01T01:00:39.020Z,BWWT_ETL_Process
14314,null,135581,null,51.900904,-113.310968,null,11,SW,34,24,4,1984,null,Located approximately 40 m south of residence.,SW-11-034-24-4,940,metres,2014-03-01T01:00:46.133Z,BWWT_ETL_Process
14315,null,null,null,51.235271,-113.081038,null,24,NE,26,23,4,null,null,8 meters east of garage,NE-24-26-23-4,854,metres,2014-03-05T01:00:14.690Z,BWWT_ETL_Process
14317,null,1305122,null,51.044233,-113.065672,null,18,SW,24,22,4,2003,null,On north side of lilac bushes,SW-18-24-22-4,null,metres,2014-03-05T01:00:31.140Z,BWWT_ETL_Process
14318,null,167179,null,51.987422,-113.384855,null,9,SW,35,24,4,1992,null,Located approximately 7 m northeast of residence.,SW-09-035-24-4,940,metres,2014-03-05T01:00:36.277Z,BWWT_ETL_Process
14319,null,1470773,null,51.900439,-113.333564,null,10,SW,34,24,4,2012,null,Located approximately 5 m north of shop.,SW-10-034-24-4,943,metres,2014-03-05T01:00:41.460Z,BWWT_ETL_Process
14320,null,1476418,null,51.05167,-113.073338,null,18,NW,24,22,4,2011,null,90 meters east of RR 230,NW-18-24-22-4,null,metres,2014-03-06T01:00:16.577Z,BWWT_ETL_Process
14321,null,1470546,null,52.14629,-113.6535,null,4,SE,37,26,4,2008,null,Approximately 30 m south of shipping container.,SE-04-037-26-4,961,metres,2014-03-06T01:00:23.640Z,BWWT_ETL_Process
14322,null,null,null,52.157274,-113.652138,null,4,NE,37,26,4,null,null,Located approximately 2 m east of garage.,NE-04-037-26-4,972,metres,2014-03-07T01:00:13.430Z,BWWT_ETL_Process
14323,null,null,null,52.162932,-113.648482,null,9,SE,37,26,4,null,null,In a well pit inside the attached garage.,SE-09-037-26-4,967,metres,2014-03-08T01:00:10.517Z,BWWT_ETL_Process
14324,null,null,null,52.162442,-113.649097,null,9,SE,37,26,4,null,null,Approximately 15 m northeast of scale house.,SE-09-037-26-4,999,metres,2014-03-08T01:00:16.870Z,BWWT_ETL_Process
14325,null,104854,null,52.160185,-113.649389,null,9,SE,37,26,4,1983,null,Approximately 50 m southeast of pole shed.,SE-09-037-26-4,986,metres,2014-03-08T01:00:21.787Z,BWWT_ETL_Process
14326,null,null,null,52.161114,-113.651328,null,9,SE,37,26,4,null,null,Approximately 20 m southeast of pump house.,SE-09-037-26-4,964,metres,2014-03-08T01:00:25.870Z,BWWT_ETL_Process
14327,null,104856,null,52.161504,-113.653179,null,9,SE,37,26,4,1989,null,Approximately 75 m northwest of pump house.,SE-09-037-26-4,966,metres,2014-03-08T01:00:30.577Z,BWWT_ETL_Process
14328,null,null,null,52.162667,-113.645849,null,10,SW,37,26,4,null,null,Approximately 30 m east of resience.,SW-10-037-26-4,966,metres,2014-03-08T01:00:35.220Z,BWWT_ETL_Process
14329,null,1067183,null,52.373833,-114.534583,9,20,null,39,4,5,2013,null,null,09-20-039-04-5,933,metres,2014-03-14T01:00:11.560Z,BWWT_ETL_Process
14330,null,null,null,52.3492,-114.5624,2,18,null,39,4,5,null,null,null,02-18-039-04-5,953.5,metres,2014-03-14T01:00:21.507Z,BWWT_ETL_Process
14331,null,null,null,52.19494,-113.761345,null,23,NW,37,27,4,null,null,Inside barn.,NW-23-037-27-4,864,metres,2014-03-14T01:00:26.680Z,BWWT_ETL_Process
14332,null,291652,null,52.0154,-113.55614,null,19,SE,35,25,4,1999,null,Located approximately 12 m northwest of garage.,SE-19-035-25-4,929,metres,2014-03-14T01:00:33.917Z,BWWT_ETL_Process
14333,null,104831,null,52.146051,-113.645684,null,3,SW,37,26,4,1975,null,Located approximately 30 m south of barn.,SW-03-037-26-4,1061,metres,2014-03-14T01:00:38.427Z,BWWT_ETL_Process
14334,null,null,null,52.35239,-113.4053,null,16,SW,39,24,4,null,null,Approximately 5 m east of quarter line fence.,SW-16-039-24-4,839,metres,2014-03-14T01:00:43.443Z,BWWT_ETL_Process
14335,null,1470558,null,51.930208,-113.383128,null,19,SE,34,24,4,2008,null,Approximately 6 m southeast of residence.,SE-19-034-24-4,828,metres,2014-03-18T01:00:08.673Z,BWWT_ETL_Process
14336,null,null,null,51.913556,-113.545332,null,18,SW,34,25,4,1930,null,"On east side of garage, approximately 25 m northwest of residence.",SW-18-034-25-4,924,metres,2014-03-18T01:00:16.723Z,BWWT_ETL_Process
14337,null,null,null,51.931143,-113.382276,null,20,SW,34,24,4,1964,null,At south end of residence in basement walkout.,SW-20-034-24-4,940,metres,2014-03-18T01:00:24.757Z,BWWT_ETL_Process
14338,null,256643,null,52.026985,-113.598773,null,25,SW,35,26,4,1982,null,Approximately 10 m east of residence.,SW-25-035-26-4,913,metres,2014-03-18T01:00:29.853Z,BWWT_ETL_Process
14339,null,null,null,51.921448,-113.361342,null,14,NE,34,24,4,1960,null,In a well pit inside the detached garage.,NE-14-034-24-4,906,metres,2014-03-19T01:00:02.593Z,BWWT_ETL_Process
14340,null,null,null,52.157072,-113.667364,null,4,NW,37,26,4,1986,null,Approximately 7 m southeast of residence.,NW-04-037-26-4,899,metres,2014-03-19T01:00:10.500Z,BWWT_ETL_Process
14341,null,null,null,52.360851,-113.40558,null,16,NW,39,24,4,1987,null,3 m north of calf barn.,NW-16-039-24-4,869,metres,2014-03-19T01:00:16.357Z,BWWT_ETL_Process
14342,null,155483,null,51.915753,-113.384195,null,18,SE,34,24,4,1994,null,Approximately 10 m southeast of shop.,SE-18-034-24-4,937,metres,2014-03-19T01:00:20.883Z,BWWT_ETL_Process
14343,null,null,null,52.36581,-113.416382,null,20,SE,39,24,4,2001,null,In basement of kitchen building,SE-20-039-24-4,848,metres,2014-03-19T01:00:26.113Z,BWWT_ETL_Process
14344,null,null,null,51.795113,-113.418781,null,1,SE,33,25,4,null,null,Approximately 2 m north of pump shed.,SE-01-033-25-4,856,metres,2014-04-02T01:00:13.577Z,BWWT_ETL_Process
14345,null,286526,null,52.187053,-113.741732,null,24,SW,37,27,4,1997,null,Approximately 5 m east of residence.,SW-24-037-27-4,955,metres,2014-04-02T01:00:24.440Z,BWWT_ETL_Process
14346,null,null,null,52.390972,-113.611144,null,36,SE,39,26,4,null,null,Approximately 5 m west of pump shed.,SE-36-039-26-4,913,metres,2014-04-03T01:00:08.637Z,BWWT_ETL_Process
14347,null,null,null,52.390589,-113.610975,null,36,SE,39,26,4,null,null,Approximately 2 m west of the tea house,SE-36-039-26-4,913,metres,2014-04-03T01:00:18.867Z,BWWT_ETL_Process
14348,null,null,null,52.375867,-113.61625,null,25,SW,39,26,4,1978,null,Approximately 10 m south of residence.,SW-25-039-26-4,912,metres,2014-04-03T01:00:24.773Z,BWWT_ETL_Process
14349,null,1470572,null,52.380771,-113.624196,null,25,SW,39,26,4,2008,null,Approximately 5 m north of residence.,SW-25-039-26-4,920,metres,2014-04-03T01:00:31.000Z,BWWT_ETL_Process
14350,null,168160,null,52.38255,-113.627065,null,25,SW,39,26,4,1992,null,Located approximately 5 m northwest of residence.,SW-25-039-26-4,911,metres,2014-04-03T01:00:39.130Z,BWWT_ETL_Process
14351,null,135654,null,51.904612,-113.499347,null,9,NW,34,25,4,1978,null,Approximately 1 m east of residence.,NW-09-034-25-4,930,metres,2014-04-09T01:00:09.690Z,BWWT_ETL_Process
14352,null,1470666,null,51.883015,-113.315166,null,3,SE,34,24,4,2010,null,Approximately 30 metres northwest of the shop,SE-03-034-24-4,867,metres,2014-04-09T01:00:19.500Z,BWWT_ETL_Process
14353,null,null,null,52.634481,-113.388941,null,21,SE,42,24,4,null,null,Approximately 15 m northwest of residence.,SE-21-042-24-4,896,metres,2014-04-09T01:00:25.337Z,BWWT_ETL_Process
14354,null,295278,null,52.63823,-113.39852,null,28,SE,42,24,4,2000,null,Approximately 30 m east of residence.,SE-28-042-24-4,898,metres,2014-04-09T01:00:31.810Z,BWWT_ETL_Process
14355,null,1064365,null,52.630345,-113.405356,null,21,SW,42,24,4,2006,null,Approximately 150 metres northeast of the residence,SW-21-042-24-4,1089,metres,2014-04-09T01:00:39.630Z,BWWT_ETL_Process
14356,null,null,null,52.376432,-113.624791,null,25,SW,39,26,4,2009,null,Approximately 10 m northeast of residence.,SW-25-039-26-4,896,metres,2014-04-09T01:00:49.270Z,BWWT_ETL_Process
14357,null,194390,null,51.999182,-113.531525,null,17,SE,35,25,4,1992,null,Approximately 5 m north of residence.,SE-17-035-25-4,937,metres,2014-04-11T01:00:07.947Z,BWWT_ETL_Process
14358,null,41689,null,52.000364,-113.527148,null,16,SW,35,25,4,2002,null,Approximately 10m east of residence..,SW-16-035-25-4,932,metres,2014-04-17T01:00:08.793Z,BWWT_ETL_Process
14359,null,null,null,52.000157,-113.527544,null,16,SW,35,25,4,1935,null,Approximately 13 m south of residence,SW-16-035-25-4,943,metres,2014-04-17T01:00:23.820Z,BWWT_ETL_Process
14360,null,286499,null,51.91462,-113.372618,null,17,SW,34,24,4,1997,null,Approximately 3 metres east of the site office,SW-17-034-24-4,940,metres,2014-04-17T01:00:29.593Z,BWWT_ETL_Process
14361,null,null,null,52.187971,-113.760547,null,23,SW,37,27,4,1975,null,Approximately 30 m north of residence.,SW-23-037-27-4,894,metres,2014-04-17T01:00:36.230Z,BWWT_ETL_Process
14362,null,null,null,51.998549,-113.529144,null,17,SE,35,25,4,1980,null,Located at the west side of the garage in water well pit,SE-17-035-25-4,966,metres,2014-04-25T01:00:10.723Z,BWWT_ETL_Process
14363,null,null,null,52.364493,-113.385683,null,22,SW,39,24,4,1970,null,Located inside water well room at north side of barn.,SW-22-039-24-4,921,metres,2014-04-25T01:00:19.873Z,BWWT_ETL_Process
14364,null,97468,null,52.36416,-113.386576,null,22,SW,39,24,4,1988,null,Approximately 1 m east of south shed located near the grain bins,SW-22-039-24-4,921,metres,2014-04-25T01:00:24.750Z,BWWT_ETL_Process
14365,null,261947,null,52.12301,-112.84901,10,30,null,36,20,4,1995,null,null,10-30-036-20-4,875.2,metres,2014-04-30T01:00:08.060Z,BWWT_ETL_Process
